unique_id,semester,time,consent_pre,plan,level,english_first_language,reading_ability,writing_ability,prior_bio,age,race_complete,gender_complete,PELL_complete,sbu_admit_type_category,citizenship,country_citizenship,family_income,first_generation,high_school_gpa_band,high_school_gpa,cum_college_gpa,PlacementMathScore,PlacementWritingScore,SAT1600Score,SATMathScore,SATVerbalScore,SATWritingScore,SATEssayScore,SATCompScore,cins_01,cins_02,cins_03,cins_04,cins_05,cins_06,cins_07,cins_08,cins_09,cins_10,cins_11,cins_12,cins_13,cins_14,cins_15,cins_16,cins_17,cins_18,cins_19,cins_20,cins_total_pre,cans_01,cans_02,cans_03,cans_04,cans_05,cans_06,cans_07,cans_08,cans_09,cans_10,cans_11,cans_12,cans_13,cans_14,cans_15,cans_16,cans_17,cans_18,cans_19,cans_20,cans_21,cans_22,cans_23,cans_24,cans_total_pre
Sp19_597,Sp19,pre,I consent.,2,5,2,3,2,0,24,Asian,1,0,New,Alien Permanent,Chi,NA,Y,90 - 94.9,91,,,,1380,780,600,670,9,1380,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,5
Sp19_244,Sp19,pre,I consent.,1,4,1,5,5,0,21,White,1,1,Transfer,Native,United States,NA,Y,90 - 94.9,94,3.5,,,1220,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,11
Sp19_002,Sp19,pre,I consent.,2,5,2,3,4,0,21,White,0,0,New,Alien Temporary,Cyprus,NA,,85 - 89.9,87,,3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,11
Sp19_312,Sp19,pre,I consent.,2,5,1,5,4,0,24,Hispanic of any race,1,1,Transfer,Native,United States,"$15,000-29,999",,Unknown,,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3
Sp19_354,Sp19,pre,I consent.,3,5,2,3,3,0,25,,1,0,Transfer,Alien Temporary,Cyprus,NA,,NA,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,5
Sp19_051,Sp19,pre,I consent.,2,5,1,,5,2,25,White,0,1,Transfer,Native,United States,"$15,000-29,999",,Unknown,,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7
Sp19_197,Sp19,pre,I consent.,1,4,1,5,5,3,19,White,1,0,New,Native,United States,NA,Y,95 - 100,99,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,14
Sp19_364,Sp19,pre,I consent.,2,4,1,3,4,0,20,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,3.9,5,,1380,760,620,640,8,1380,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,17
Sp19_001,Sp19,pre,I consent.,2,3,1,5,4,0,18,Black/African American,0,1,New,Naturalized,Unknown,NA,Y,90 - 94.9,94,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,5
Sp19_297,Sp19,pre,I consent.,1,4,1,5,4,3,20,Hispanic of any race,1,0,New,Native,United States,"105,000-124,999",,95 - 100,95,,4,,1300,680,620,600,10,1300,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,9
Sp19_028,Sp19,pre,I consent.,2,5,1,4,4,0,21,White,0,0,Transfer,Native,United States,"$125,000-144,999",,Unknown,,4,4,,1130,530,600,540,9,1130,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,12
Sp19_375,Sp19,pre,I consent.,22,4,1,5,5,0,20,White,0,0,New,Native,United States,NA,N,95 - 100,96,,,,1270,690,580,580,8,1270,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,10
Sp19_092,Sp19,pre,I consent.,2,4,1,5,5,0,19,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,17
Sp19_665,Sp19,pre,I consent.,1,3,1,5,5,1,19,White,0,0,New,Native,United States,NA,N,85 - 89.9,86,,2.5,,1120,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,8
Sp19_385,Sp19,pre,I consent.,1,5,1,5,5,3,20,White,0,0,New,Native,United States,NA,N,95 - 100,99,,8,,1520,730,700,720,9,1430,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4
Sp19_174,Sp19,pre,I consent.,2,5,1,5,4,2,20,Hispanic of any race,1,0,New,Native,United States,NA,N,90 - 94.9,92,4,2.5,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3
Sp19_338,Sp19,pre,I consent.,1,5,1,5,5,3,20,White,1,0,New,Native,United States,NA,Y,90 - 94.9,91,,5,,1480,730,680,720,9,1410,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,21
Sp19_083,Sp19,pre,I consent.,2,4,1,5,,3,22,White,0,0,New,Native,United States,NA,N,90 - 94.9,94,,3,,1110,500,610,550,8,1110,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,7
Sp19_091,Sp19,pre,I consent.,2,5,1,4,3,3,20,Asian,0,1,Other,Native,United States,"$15,000-29,999",,90 - 94.9,90,,7,,1350,690,590,630,11,1280,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,7
Sp19_659,Sp19,pre,I consent.,2,5,1,5,4,0,20,White,0,0,New,Naturalized,Unknown,NA,N,95 - 100,99,,,,1400,740,660,680,9,1400,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,8
Sp19_030,Sp19,pre,I consent.,2,5,1,4,,2,20,White,1,0,New,Native,United States,NA,N,95 - 100,99,,,,1350,660,600,690,,1260,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,13
Sp19_046,Sp19,pre,I consent.,2,5,2,3,3,3,20,Asian,1,0,New,Native,United States,NA,N,90 - 94.9,92,,,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,18
Sp19_232,Sp19,pre,I consent.,1,5,2,3,2,3,20,Asian,1,1,New,Alien Permanent,Chi,"$15,000-29,999",,85 - 89.9,89,,6,,1380,780,590,560,8,1370,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,10
Sp19_267,Sp19,pre,I consent.,1,5,1,5,5,3,21,White,0,0,New,Native,United States,NA,Y,95 - 100,96,,4,,1290,640,640,530,9,1280,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,11
Sp19_483,Sp19,pre,I consent.,2,5,2,4,4,0,20,Asian,0,1,New,Naturalized,Chi,NA,Y,95 - 100,99,,6,,1280,710,570,620,8,1280,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7
Sp19_691,Sp19,pre,I consent.,1,4,2,2,2,2,20,Asian,0,1,Transfer,Alien Permanent,Chi,"$15,000-29,999",,Unknown,,,,,1160,680,480,500,8,1160,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,5
Sp19_156,Sp19,pre,I consent.,2,5,1,3,3,2,20,Hispanic of any race,1,0,Transfer,Native,United States,NA,Y,90 - 94.9,92,3.38,,,1010,520,490,450,8,1010,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,9
Sp19_396,Sp19,pre,I consent.,2,5,1,5,5,3,20,Hispanic of any race,0,1,New,Native,United States,NA,Y,90 - 94.9,94,,3,,1380,690,630,620,8,1320,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,9
Sp19_607,Sp19,pre,I consent.,2,5,1,5,5,1,20,White,0,1,New,Native,United States,"$15,000-29,999",,80 - 84.9,84,,2.5,,1020,530,490,480,8,1020,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,17
Sp19_135,Sp19,pre,I consent.,1,4,1,3,3,0,20,Asian,0,1,Transfer,Native,United States,"$45,000-64,999",,Unknown,,3.85,3,,840,470,370,430,8,840,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,1,1,11
Sp19_060,Sp19,pre,I consent.,1,5,1,5,5,3,20,White,0,1,New,Native,United States,NA,Y,95 - 100,95,3.5,7,,1380,630,670,590,8,1300,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,15
Sp19_461,Sp19,pre,I consent.,1,5,1,5,5,3,20,Black/African American,0,1,New,Native,United States,NA,Y,90 - 94.9,90,,5,,1150,480,540,560,10,1020,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,16
Sp19_511,Sp19,pre,I consent.,2,4,1,4,4,2,20,Asian,0,0,Transfer,Native,United States,NA,N,NA,,2.6,,,1150,580,570,590,9,1150,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,6
Sp19_429,Sp19,pre,I consent.,1,5,1,5,5,3,21,White,0,1,New,Native,United States,NA,Y,95 - 100,96,,,,1230,550,680,600,10,1230,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
Sp19_617,Sp19,pre,I consent.,2,4,1,4,4,3,21,Asian,0,1,New,Native,United States,"$15,000-29,999",,90 - 94.9,91,,4,,1370,720,650,670,10,1370,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5
Sp19_480,Sp19,pre,I consent.,2,5,1,3,3,0,20,White,1,0,New,Native,United States,NA,N,95 - 100,98,,3,,1290,630,660,550,8,1290,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,21
Sp19_212,Sp19,pre,I consent.,1,5,1,4,3,3,20,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,3,,1330,680,650,720,10,1330,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,4
Sp19_204,Sp19,pre,I consent.,1,5,2,5,4,3,20,White,1,0,New,Undocumented Alien,Poland,"$85,000-104,999",,95 - 100,98,,4,,1410,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,13
Sp19_020,Sp19,pre,I consent.,2,4,1,5,5,3,20,Black/African American,0,1,New,Native,United States,NA,N,90 - 94.9,93,,,,1180,630,550,540,,1180,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,4
Sp19_235,Sp19,pre,I consent.,1,5,2,5,5,3,20,Hispanic of any race,0,0,New,Native,United States,NA,N,95 - 100,95,,3,,1320,590,670,580,10,1260,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,8
Sp19_122,Sp19,pre,I consent.,1,5,2,4,4,3,20,Asian,0,1,New,Naturalized,Chi,NA,Y,95 - 100,99,,4,,1300,600,700,790,9,1300,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,9
Sp19_199,Sp19,pre,I consent.,22,5,1,5,5,1,20,Asian,1,1,New,Native,United States,NA,N,95 - 100,98,,,,1350,690,660,710,10,1350,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,17
Sp19_171,Sp19,pre,I consent.,1,4,1,5,5,2,19,White,0,0,New,Native,United States,NA,N,95 - 100,99,,2.5,,1350,620,630,630,10,1250,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,17
Sp19_225,Sp19,pre,I consent.,1,5,1,5,5,3,20,Black/African American,0,1,New,Native,United States,"$30,000-44,999",,90 - 94.9,90,,2.5,,1240,590,650,600,9,1240,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,8
Sp19_136,Sp19,pre,I consent.,2,5,2,4,4,3,20,Asian,0,1,New,Alien Permanent,Nepal,"$15,000-29,999",,90 - 94.9,91,,5,,1230,650,580,610,9,1230,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
Sp19_226,Sp19,pre,I consent.,2,5,1,5,5,3,20,White,0,0,New,Native,United States,"$125,000-144,999",,95 - 100,99,,3,,1220,600,600,580,9,1200,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,0,15
Sp19_239,Sp19,pre,I consent.,1,4,2,5,5,3,20,Asian,1,0,Other,Native,United States,NA,N,95 - 100,98,,7,,1300,680,620,600,,1300,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,18
Sp19_206,Sp19,pre,I consent.,1,5,1,4,4,3,20,Black/African American,0,0,Transfer,Native,United States,"$125,000-144,999",N,Unknown,,3.66,,,1320,660,660,530,8,1320,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,15
Sp19_668,Sp19,pre,I consent.,2,3,1,4,4,0,20,Hispanic of any race,0,1,Transfer,Native,United States,"$145,000-164,999",N,Unknown,,3.35,2,,830,440,390,380,6,830,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,8
Sp19_363,Sp19,pre,I consent.,2,5,1,5,5,0,21,White,0,1,New,Native,United States,"$0-14,999",,90 - 94.9,93,,6,,1060,610,450,380,6,1060,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,10
Sp19_405,Sp19,pre,I consent.,1,5,2,4,4,3,20,White,1,1,New,Native,United States,NA,Y,95 - 100,99,,,,1320,610,640,580,7,1250,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,12
Sp19_238,Sp19,pre,I consent.,1,4,1,4,4,3,20,Asian,0,0,Transfer,Native,United States,"$0-14,999",N,95 - 100,97,3.45,,,1160,630,530,550,9,1160,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,7
Sp19_207,Sp19,pre,I consent.,1,5,2,5,5,0,20,Asian,0,1,New,Naturalized,Bangladesh,NA,Y,90 - 94.9,90,,3,,1080,540,540,610,10,1080,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,11
Sp19_179,Sp19,pre,I consent.,2,4,1,5,5,0,20,Hispanic of any race,1,1,New,Native,United States,NA,Y,90 - 94.9,94,,7,,1300,660,640,520,6,1300,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,19
Sp19_081,Sp19,pre,I consent.,1,5,1,4,4,3,20,Asian,0,0,New,Native,United States,NA,N,90 - 94.9,94,,,,1380,700,680,770,11,1380,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,22
Sp19_215,Sp19,pre,I consent.,2,5,2,4,2,1,20,Asian,0,1,New,Alien Permanent,Hong Kong,NA,Y,95 - 100,99,,,,1340,760,580,660,8,1340,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
Sp19_157,Sp19,pre,I consent.,2,4,2,5,5,0,20,Hispanic of any race,1,0,New,Alien Permanent,Argenti,NA,Y,95 - 100,96,,,,1340,680,660,570,,1340,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,14
Sp19_416,Sp19,pre,I consent.,22,4,2,3,3,3,22,Hispanic of any race,0,1,New,Naturalized,Unknown,NA,Y,95 - 100,99,,4,,1250,660,590,510,8,1250,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,8
Sp19_555,Sp19,pre,I consent.,2,3,2,3,4,0,21,Asian,1,0,New,Alien Temporary,Chi,NA,Y,85 - 89.9,88,,5,2,1050,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,6
Sp19_406,Sp19,pre,I consent.,2,5,2,5,3,0,20,Asian,1,1,Transfer,Naturalized,Unknown,"$30,000-44,999",N,Unknown,,3.94,6,,1170,620,550,610,8,1170,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
Sp19_321,Sp19,pre,I consent.,1,4,2,4,4,2,20,White,1,1,Transfer,Alien Permanent,Ukraine,"$0-14,999",N,Unknown,,2.9,,,1140,600,540,470,6,1140,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,8
Sp19_420,Sp19,pre,I consent.,2,4,2,2,3,1,20,Asian,0,0,New,Alien Temporary,Bangladesh,NA,N,85 - 89.9,85,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,19
Sp19_346,Sp19,pre,I consent.,22,5,2,5,5,3,20,White,0,0,New,Native,United States,NA,N,90 - 94.9,92,,5,,1320,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5
Sp19_332,Sp19,pre,I consent.,1,5,1,5,5,3,20,Asian,0,0,New,Native,United States,NA,N,95 - 100,99,,,,1530,780,750,730,8,1530,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,12
Sp19_460,Sp19,pre,I consent.,2,4,1,3,3,3,20,Hispanic of any race,0,1,New,Native,United States,NA,Y,85 - 89.9,87,,3,,1000,530,470,480,8,1000,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,8
Sp19_686,Sp19,pre,I consent.,2,3,2,2,2,0,21,Asian,1,0,New,Alien Temporary,Chi,NA,Y,90 - 94.9,90,,,3,1250,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,8
Sp19_162,Sp19,pre,I consent.,1,5,1,4,4,3,20,Asian,0,0,Transfer,Native,United States,"$185,000+",N,90 - 94.9,94,3.24,,,1290,670,620,650,8,1290,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
Sp19_683,Sp19,pre,I consent.,3,5,2,3,3,2,21,Asian,1,0,New,Native,United States,NA,N,95 - 100,99,,4,,1320,660,540,590,10,1200,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,10
Sp19_314,Sp19,pre,I consent.,1,5,2,2,2,3,20,Asian,0,1,New,Naturalized,Philippines,NA,N,90 - 94.9,94,,7,,1440,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,7
Sp19_347,Sp19,pre,I consent.,1,5,1,4,4,3,20,White,0,0,New,Native,United States,NA,N,95 - 100,99,,,,1460,780,680,610,8,1460,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,0,0,14
Sp19_176,Sp19,pre,I consent.,1,5,1,,5,3,20,Hispanic of any race,0,0,New,Native,United States,NA,N,90 - 94.9,93,,8,,1330,710,620,660,8,1330,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,19
Sp19_237,Sp19,pre,I consent.,2,5,1,4,4,0,20,Asian,1,1,New,Native,United States,NA,Y,90 - 94.9,94,,,,1330,690,640,570,9,1330,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,4
Sp19_359,Sp19,pre,I consent.,2,4,1,4,4,0,20,Asian,0,1,Transfer,Native,United States,NA,Y,NA,,3.89,,,1100,570,530,580,9,1100,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,5
Sp19_022,Sp19,pre,I consent.,1,5,1,4,3,2,20,White,0,0,Other,Native,United States,NA,Y,NA,,3.1,,,1010,540,470,470,8,1010,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,11
Sp19_459,Sp19,pre,I consent.,1,4,1,4,4,2,21,White,0,1,Transfer,Native,United States,NA,Y,NA,,3.86,2.5,,1040,500,540,440,,1040,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7
Sp19_462,Sp19,pre,I consent.,1,4,1,3,4,2,20,Hispanic of any race,0,0,Transfer,Native,United States,"$65,000-84,999",Y,Unknown,,3.2,,,1120,480,540,530,7,1020,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,11
Sp19_011,Sp19,pre,I consent.,1,4,2,5,5,3,20,Asian,0,0,Transfer,Naturalized,Unknown,"$85,000-104,999",N,80 - 84.9,82,3.16,,,1430,750,680,780,8,1430,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,7
Sp19_512,Sp19,pre,I consent.,1,3,2,5,5,0,20,Hispanic of any race,1,0,Transfer,Native,United States,"$30,000-44,999",Y,Unknown,,2.7,2,,980,520,460,430,6,980,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,5
Sp19_256,Sp19,pre,I consent.,1,4,1,5,5,3,20,White,1,1,Transfer,Native,United States,"$30,000-44,999",N,90 - 94.9,91,,,,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,15
Sp19_040,Sp19,pre,I consent.,1,4,2,3,3,2,20,Asian,0,1,Other,Alien Permanent,Chi,NA,Y,90 - 94.9,92,,5,,1250,740,510,530,6,1250,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,6
Sp19_437,Sp19,pre,I consent.,1,3,1,5,5,3,21,White,1,0,New,Native,United States,NA,Y,90 - 94.9,93,,4,,1250,650,600,490,6,1250,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,11
Sp19_587,Sp19,pre,I consent.,2,5,2,0,0,0,28,Asian,1,1,Transfer,Alien Permanent,Chi,NA,,NA,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6
Sp19_094,Sp19,pre,I consent.,2,5,1,5,5,0,20,Asian,1,0,New,Native,United States,NA,Y,90 - 94.9,91,,,,1330,740,590,670,8,1330,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,16
Sp19_142,Sp19,pre,I consent.,2,4,1,5,5,1,21,Asian,1,0,New,Native,United States,NA,,95 - 100,97,,3,,1190,570,620,560,9,1190,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,13
Sp19_467,Sp19,pre,I consent.,1,5,1,5,5,3,21,White,1,1,New,Native,United States,NA,N,95 - 100,99,,5,,1380,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,17
Sp19_327,Sp19,pre,I consent.,2,4,1,5,5,0,25,Asian,1,0,New,Naturalized,Unknown,NA,N,90 - 94.9,91,3.67,2.5,,1120,550,570,570,9,1120,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,12
